Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
-500.0,-181.0,-146.0,-229.0,-443.0,-96.0,-308.0,-104.0,-500.0,-133.0
-243.0,-131.0,-129.0,-288.0,-157.0,-129.0,-150.0,-76.0,-116.0,-500.0
-182.0,-193.0,-332.0,-123.0,-101.0,-213.0,-148.0,-99.0,-500.0,-104.0
-352.0,-125.0,-500.0,-222.0,-291.0,-146.0,-126.0,-233.0,-168.0,-126.0
-463.0,-195.0,-216.0,-236.0,-299.0,-293.0,-158.0,-145.0,-217.0,-173.0
-232.0,-152.0,-173.0,-226.0,-260.0,-136.0,-95.0,-154.0,-156.0,-140.0
-103.0,-111.0,-500.0,-362.0,-461.0,-500.0,-249.0,-159.0,-94.0,-113.0
-137.0,-135.0,-259.0,-206.0,-229.0,-167.0,-149.0,-102.0,-150.0,-146.0
-167.0,-306.0,-500.0,-189.0,-334.0,-470.0,-97.0,-181.0,-500.0,-255.0
-165.0,-137.0,-113.0,-155.0,-316.0,-120.0,-181.0,-138.0,-225.0,-130.0
-118.0,-175.0,-500.0,-366.0,-500.0,-145.0,-130.0,-95.0,-235.0,-132.0
-231.0,-111.0,-129.0,-299.0,-237.0,-166.0,-89.0,-81.0,-225.0,-188.0
-500.0,-500.0,-500.0,-130.0,-260.0,-246.0,-101.0,-138.0,-295.0,-201.0
-252.0,-186.0,-395.0,-185.0,-268.0,-161.0,-104.0,-122.0,-180.0,-124.0
-414.0,-500.0,-381.0,-469.0,-500.0,-142.0,-125.0,-95.0,-239.0,-212.0
-156.0,-118.0,-356.0,-104.0,-224.0,-223.0,-114.0,-500.0,-131.0,-135.0
-219.0,-452.0,-293.0,-273.0,-500.0,-295.0,-139.0,-114.0,-301.0,-112.0
-253.0,-130.0,-139.0,-227.0,-170.0,-195.0,-151.0,-284.0,-200.0,-96.0
-249.0,-365.0,-148.0,-160.0,-500.0,-241.0,-133.0,-212.0,-482.0,-146.0
-286.0,-138.0,-173.0,-198.0,-156.0,-190.0,-123.0,-112.0,-142.0,-112.0
-414.0,-350.0,-500.0,-133.0,-266.0,-184.0,-105.0,-162.0,-152.0,-458.0
-302.0,-104.0,-461.0,-158.0,-168.0,-124.0,-142.0,-97.0,-205.0,-198.0
-134.0,-488.0,-443.0,-155.0,-210.0,-459.0,-96.0,-111.0,-464.0,-236.0
-172.0,-261.0,-219.0,-236.0,-153.0,-152.0,-98.0,-108.0,-195.0,-213.0
-131.0,-500.0,-500.0,-157.0,-138.0,-132.0,-156.0,-116.0,-276.0,-128.0
-279.0,-139.0,-157.0,-248.0,-124.0,-137.0,-114.0,-139.0,-284.0,-182.0
-151.0,-338.0,-430.0,-132.0,-496.0,-114.0,-164.0,-87.0,-380.0,-342.0
-314.0,-150.0,-483.0,-266.0,-118.0,-95.0,-106.0,-91.0,-161.0,-146.0
-500.0,-146.0,-161.0,-169.0,-392.0,-97.0,-138.0,-98.0,-139.0,-136.0
-175.0,-135.0,-336.0,-200.0,-132.0,-163.0,-108.0,-125.0,-193.0,-103.0
-500.0,-492.0,-147.0,-217.0,-110.0,-211.0,-176.0,-131.0,-500.0,-128.0
