Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
-84.0,-98.0,-75.0,-98.0,-70.0,-133.0,-101.0,-101.0,-86.0,-87.0
-97.0,-116.0,-97.0,-105.0,-82.0,-78.0,-95.0,-89.0,-97.0,-87.0
-88.0,-71.0,-83.0,-99.0,-98.0,-69.0,-82.0,-76.0,-86.0,-81.0
-106.0,-68.0,-100.0,-147.0,-140.0,-75.0,-79.0,-94.0,-80.0,-82.0
-87.0,-105.0,-98.0,-74.0,-112.0,-105.0,-70.0,-95.0,-93.0,-110.0
-111.0,-97.0,-92.0,-77.0,-78.0,-81.0,-63.0,-91.0,-100.0,-81.0
-90.0,-91.0,-78.0,-86.0,-96.0,-121.0,-83.0,-98.0,-98.0,-67.0
-82.0,-125.0,-97.0,-84.0,-97.0,-83.0,-83.0,-91.0,-107.0,-68.0
-83.0,-75.0,-93.0,-70.0,-81.0,-65.0,-114.0,-107.0,-70.0,-78.0
-112.0,-104.0,-500.0,-89.0,-79.0,-80.0,-76.0,-82.0,-75.0,-104.0
-101.0,-81.0,-62.0,-81.0,-124.0,-81.0,-80.0,-92.0,-88.0,-103.0
-500.0,-139.0,-84.0,-100.0,-106.0,-73.0,-79.0,-89.0,-83.0,-63.0
-68.0,-111.0,-87.0,-90.0,-80.0,-101.0,-79.0,-84.0,-107.0,-85.0
-104.0,-79.0,-80.0,-103.0,-78.0,-68.0,-81.0,-84.0,-69.0,-85.0
-100.0,-87.0,-93.0,-104.0,-76.0,-84.0,-88.0,-81.0,-85.0,-79.0
-90.0,-71.0,-70.0,-93.0,-99.0,-99.0,-71.0,-119.0,-80.0,-93.0
-79.0,-75.0,-95.0,-82.0,-97.0,-82.0,-96.0,-75.0,-85.0,-62.0
-92.0,-74.0,-79.0,-111.0,-96.0,-92.0,-72.0,-108.0,-73.0,-75.0
-75.0,-95.0,-89.0,-95.0,-62.0,-96.0,-70.0,-82.0,-106.0,-82.0
-111.0,-80.0,-103.0,-71.0,-77.0,-102.0,-69.0,-84.0,-85.0,-63.0
-110.0,-85.0,-99.0,-69.0,-89.0,-92.0,-98.0,-87.0,-96.0,-71.0
-94.0,-112.0,-81.0,-62.0,-80.0,-106.0,-88.0,-129.0,-87.0,-100.0
-79.0,-128.0,-82.0,-119.0,-84.0,-81.0,-86.0,-97.0,-111.0,-77.0
-114.0,-83.0,-73.0,-207.0,-71.0,-62.0,-71.0,-138.0,-81.0,-94.0
-78.0,-79.0,-87.0,-87.0,-91.0,-104.0,-77.0,-112.0,-84.0,-80.0
-77.0,-87.0,-101.0,-78.0,-74.0,-87.0,-79.0,-88.0,-85.0,-82.0
-90.0,-83.0,-68.0,-146.0,-98.0,-68.0,-93.0,-70.0,-78.0,-98.0
-63.0,-101.0,-99.0,-93.0,-97.0,-99.0,-78.0,-80.0,-132.0,-82.0
-93.0,-90.0,-73.0,-89.0,-80.0,-102.0,-61.0,-62.0,-101.0,-102.0
-83.0,-99.0,-105.0,-67.0,-84.0,-84.0,-70.0,-126.0,-76.0,-68.0
-83.0,-108.0,-84.0,-97.0,-71.0,-76.0,-73.0,-95.0,-81.0,-92.0
-101.0,-108.0,-134.0,-73.0,-76.0,-88.0,-82.0,-70.0,-61.0,-83.0
-86.0,-95.0,-262.0,-84.0,-62.0,-111.0,-92.0,-90.0,-84.0,-106.0
-84.0,-86.0,-77.0,-91.0,-93.0,-85.0,-106.0,-112.0,-96.0,-80.0
-187.0,-89.0,-87.0,-75.0,-77.0,-93.0,-69.0,-103.0,-83.0,-109.0
-85.0,-166.0,-78.0,-99.0,-86.0,-73.0,-94.0,-204.0,-100.0,-98.0
-158.0,-85.0,-102.0,-94.0,-88.0,-82.0,-95.0,-79.0,-82.0,-83.0
-87.0,-63.0,-151.0,-114.0,-88.0,-109.0,-113.0,-81.0,-109.0,-148.0
-94.0,-85.0,-78.0,-90.0,-74.0,-95.0,-99.0,-96.0,-80.0,-84.0
-85.0,-85.0,-84.0,-84.0,-103.0,-70.0,-141.0,-108.0,-120.0,-87.0
-98.0,-90.0,-80.0,-82.0,-96.0,-80.0,-82.0,-108.0,-92.0,-93.0
-126.0,-79.0,-105.0,-94.0,-77.0,-115.0,-89.0,-99.0,-94.0,-94.0
-83.0,-101.0,-82.0,-88.0,-96.0,-102.0,-85.0,-88.0,-93.0,-70.0
-96.0,-163.0,-106.0,-73.0,-75.0,-77.0,-85.0,-92.0,-92.0,-76.0
-200.0,-118.0,-85.0,-135.0,-79.0,-77.0,-94.0,-88.0,-93.0,-82.0
-85.0,-135.0,-82.0,-70.0,-80.0,-108.0,-62.0,-75.0,-100.0,-92.0
-75.0,-176.0,-64.0,-84.0,-107.0,-74.0,-87.0,-154.0,-85.0,-70.0
-119.0,-123.0,-77.0,-87.0,-71.0,-133.0,-84.0,-78.0,-76.0,-99.0
-76.0,-84.0,-75.0,-104.0,-93.0,-82.0,-69.0,-85.0,-76.0,-82.0
-81.0,-113.0,-86.0,-99.0,-95.0,-80.0,-80.0,-76.0,-71.0,-90.0
-92.0,-102.0,-80.0,-85.0,-81.0,-127.0,-80.0,-86.0,-68.0,-99.0
-126.0,-126.0,-90.0,-94.0,-128.0,-87.0,-81.0,-92.0,-127.0,-98.0
-72.0,-72.0,-81.0,-71.0,-99.0,-92.0,-74.0,-71.0,-109.0,-77.0
-70.0,-94.0,-115.0,-85.0,-100.0,-74.0,-93.0,-100.0,-68.0,-93.0
-70.0,-102.0,-62.0,-102.0,-75.0,-74.0,-101.0,-70.0,-99.0,-76.0
-73.0,-79.0,-89.0,-94.0,-113.0,-82.0,-82.0,-70.0,-71.0,-111.0
-92.0,-170.0,-74.0,-71.0,-99.0,-152.0,-96.0,-83.0,-81.0,-69.0
-75.0,-126.0,-92.0,-101.0,-89.0,-97.0,-79.0,-107.0,-91.0,-76.0
-107.0,-106.0,-132.0,-97.0,-96.0,-126.0,-71.0,-108.0,-89.0,-69.0
-109.0,-99.0,-77.0,-74.0,-95.0,-75.0,-78.0,-103.0,-63.0,-63.0
-116.0,-89.0,-101.0,-99.0,-101.0,-103.0,-110.0,-94.0,-62.0,-76.0
-105.0,-103.0,-80.0,-110.0,-72.0,-62.0,-119.0,-82.0,-112.0,-62.0
-85.0,-75.0,-73.0,-110.0,-89.0,-74.0,-96.0,-70.0,-71.0,-91.0
-82.0,-101.0,-78.0,-78.0,-95.0,-74.0,-93.0,-114.0,-66.0,-70.0
-95.0,-108.0,-79.0,-98.0,-82.0,-109.0,-95.0,-89.0,-77.0,-61.0
-83.0,-111.0,-104.0,-65.0,-75.0,-72.0,-90.0,-94.0,-85.0,-104.0
-77.0,-133.0,-111.0,-88.0,-93.0,-79.0,-88.0,-102.0,-87.0,-76.0
-89.0,-89.0,-81.0,-93.0,-77.0,-111.0,-76.0,-87.0,-85.0,-82.0
-76.0,-133.0,-114.0,-81.0,-72.0,-69.0,-86.0,-84.0,-83.0,-82.0
-94.0,-85.0,-86.0,-81.0,-79.0,-107.0,-77.0,-87.0,-88.0,-62.0
-107.0,-77.0,-74.0,-76.0,-95.0,-63.0,-74.0,-95.0,-82.0,-99.0
-75.0,-87.0,-99.0,-85.0,-82.0,-79.0,-73.0,-97.0,-77.0,-70.0
-84.0,-84.0,-90.0,-119.0,-120.0,-78.0,-83.0,-77.0,-372.0,-99.0
-79.0,-86.0,-88.0,-93.0,-104.0,-71.0,-90.0,-69.0,-90.0,-92.0
-83.0,-93.0,-82.0,-101.0,-70.0,-91.0,-74.0,-74.0,-106.0,-76.0
-68.0,-87.0,-85.0,-125.0,-91.0,-92.0,-83.0,-80.0,-74.0,-92.0
-93.0,-69.0,-88.0,-90.0,-90.0,-85.0,-110.0,-70.0,-67.0,-87.0
-69.0,-70.0,-89.0,-117.0,-83.0,-104.0,-76.0,-93.0,-136.0,-62.0
-63.0,-197.0,-136.0,-87.0,-68.0,-83.0,-187.0,-111.0,-100.0,-118.0
-106.0,-138.0,-105.0,-231.0,-111.0,-82.0,-93.0,-100.0,-83.0,-110.0
-90.0,-81.0,-124.0,-109.0,-88.0,-71.0,-81.0,-75.0,-71.0,-83.0
-67.0,-103.0,-93.0,-94.0,-77.0,-76.0,-70.0,-118.0,-90.0,-77.0
-104.0,-87.0,-63.0,-94.0,-96.0,-92.0,-89.0,-70.0,-82.0,-94.0
-92.0,-109.0,-68.0,-98.0,-81.0,-103.0,-85.0,-70.0,-88.0,-66.0
-101.0,-77.0,-88.0,-86.0,-109.0,-78.0,-97.0,-63.0,-81.0,-91.0
-97.0,-77.0,-121.0,-99.0,-85.0,-85.0,-77.0,-100.0,-103.0,-70.0
-99.0,-86.0,-72.0,-84.0,-73.0,-74.0,-87.0,-71.0,-90.0,-99.0
-108.0,-87.0,-100.0,-89.0,-80.0,-77.0,-84.0,-91.0,-78.0,-103.0
-82.0,-106.0,-75.0,-92.0,-99.0,-70.0,-69.0,-73.0,-84.0,-68.0
-76.0,-117.0,-98.0,-74.0,-70.0,-91.0,-91.0,-79.0,-76.0,-100.0
-87.0,-80.0,-115.0,-95.0,-83.0,-85.0,-76.0,-101.0,-92.0,-89.0
-131.0,-120.0,-87.0,-74.0,-95.0,-94.0,-92.0,-79.0,-83.0,-75.0
-95.0,-84.0,-94.0,-92.0,-85.0,-83.0,-92.0,-77.0,-112.0,-69.0
-76.0,-91.0,-70.0,-90.0,-146.0,-79.0,-70.0,-80.0,-82.0,-155.0
-95.0,-89.0,-90.0,-93.0,-63.0,-98.0,-92.0,-84.0,-115.0,-91.0
-84.0,-87.0,-82.0,-110.0,-82.0,-83.0,-78.0,-86.0,-107.0,-77.0
-105.0,-84.0,-89.0,-76.0,-68.0,-65.0,-105.0,-97.0,-118.0,-71.0
-98.0,-114.0,-71.0,-95.0,-92.0,-68.0,-75.0,-79.0,-85.0,-102.0
-77.0,-76.0,-84.0,-111.0,-79.0,-79.0,-80.0,-100.0,-90.0,-96.0
-73.0,-101.0,-114.0,-130.0,-117.0,-74.0,-86.0,-91.0,-101.0,-90.0
-105.0,-116.0,-101.0,-88.0,-91.0,-110.0,-105.0,-80.0,-115.0,-77.0
-83.0,-76.0,-70.0,-129.0,-87.0,-114.0,-73.0,-92.0,-93.0,-80.0
-92.0,-91.0,-82.0,-96.0,-80.0,-79.0,-91.0,-132.0,-83.0,-71.0
-92.0,-96.0,-96.0,-90.0,-97.0,-75.0,-93.0,-81.0,-95.0,-89.0
-100.0,-118.0,-87.0,-182.0,-90.0,-97.0,-77.0,-89.0,-84.0,-80.0
-133.0,-112.0,-62.0,-97.0,-67.0,-71.0,-86.0,-69.0,-62.0,-68.0
-70.0,-70.0,-81.0,-163.0,-93.0,-86.0,-70.0,-92.0,-99.0,-76.0
-92.0,-79.0,-96.0,-114.0,-71.0,-70.0,-98.0,-89.0,-99.0,-89.0
-69.0,-103.0,-62.0,-77.0,-76.0,-69.0,-63.0,-78.0,-115.0,-77.0
-120.0,-94.0,-98.0,-93.0,-87.0,-75.0,-65.0,-74.0,-62.0,-69.0
-62.0,-91.0,-88.0,-89.0,-63.0,-84.0,-82.0,-88.0,-83.0,-70.0
-82.0,-78.0,-96.0,-92.0,-82.0,-63.0,-75.0,-104.0,-96.0,-109.0
-97.0,-83.0,-85.0,-89.0,-77.0,-70.0,-93.0,-101.0,-95.0,-105.0
-103.0,-79.0,-81.0,-99.0,-89.0,-95.0,-111.0,-77.0,-109.0,-77.0
-100.0,-94.0,-104.0,-83.0,-84.0,-86.0,-93.0,-92.0,-112.0,-71.0
-145.0,-115.0,-106.0,-104.0,-89.0,-122.0,-68.0,-88.0,-92.0,-78.0
-102.0,-74.0,-70.0,-83.0,-71.0,-69.0,-81.0,-136.0,-77.0,-77.0
-91.0,-109.0,-97.0,-113.0,-98.0,-87.0,-247.0,-92.0,-96.0,-103.0
-85.0,-68.0,-80.0,-101.0,-90.0,-93.0,-91.0,-115.0,-89.0,-74.0
-76.0,-79.0,-99.0,-69.0,-70.0,-74.0,-73.0,-75.0,-96.0,-81.0
-83.0,-78.0,-104.0,-80.0,-88.0,-105.0,-89.0,-104.0,-110.0,-77.0
-84.0,-75.0,-71.0,-99.0,-81.0,-109.0,-500.0,-144.0,-82.0,-71.0
-72.0,-84.0,-62.0,-83.0,-95.0,-122.0,-87.0,-83.0,-82.0,-93.0
-101.0,-80.0,-89.0,-130.0,-77.0,-77.0,-127.0,-99.0,-89.0,-102.0
-79.0,-65.0,-72.0,-85.0,-92.0,-86.0,-71.0,-79.0,-97.0,-99.0
-96.0,-86.0,-73.0,-83.0,-83.0,-138.0,-81.0,-88.0,-97.0,-102.0
-94.0,-74.0,-88.0,-91.0,-69.0,-81.0,-76.0,-99.0,-93.0,-71.0
-131.0,-68.0,-75.0,-89.0,-72.0,-74.0,-77.0,-63.0,-70.0,-113.0
-62.0,-117.0,-107.0,-91.0,-95.0,-69.0,-96.0,-85.0,-109.0,-93.0
-73.0,-79.0,-87.0,-96.0,-96.0,-72.0,-87.0,-90.0,-105.0,-96.0
-74.0,-63.0,-98.0,-83.0,-86.0,-89.0,-82.0,-64.0,-94.0,-69.0
-79.0,-75.0,-96.0,-104.0,-70.0,-88.0,-64.0,-73.0,-98.0,-83.0
-79.0,-89.0,-90.0,-80.0,-83.0,-105.0,-82.0,-86.0,-99.0,-75.0
-103.0,-115.0,-94.0,-84.0,-85.0,-70.0,-91.0,-87.0,-98.0,-75.0
-67.0,-82.0,-81.0,-152.0,-69.0,-91.0,-75.0,-82.0,-101.0,-75.0
-82.0,-81.0,-97.0,-79.0,-63.0,-84.0,-69.0,-164.0,-99.0,-82.0
-76.0,-81.0,-77.0,-144.0,-64.0,-69.0,-80.0,-97.0,-73.0,-76.0
-104.0,-89.0,-76.0,-109.0,-96.0,-84.0,-83.0,-87.0,-86.0,-69.0
-94.0,-61.0,-71.0,-81.0,-89.0,-62.0,-101.0,-87.0,-67.0,-92.0
-94.0,-85.0,-96.0,-117.0,-92.0,-105.0,-185.0,-93.0,-112.0,-79.0
-70.0,-93.0,-75.0,-70.0,-86.0,-82.0,-94.0,-93.0,-82.0,-63.0
-92.0,-63.0,-96.0,-86.0,-79.0,-102.0,-90.0,-117.0,-82.0,-77.0
-103.0,-89.0,-76.0,-87.0,-78.0,-77.0,-87.0,-170.0,-75.0,-113.0
-87.0,-89.0,-84.0,-96.0,-64.0,-71.0,-63.0,-83.0,-97.0,-81.0
-80.0,-124.0,-73.0,-80.0,-81.0,-84.0,-62.0,-97.0,-100.0,-78.0
-71.0,-76.0,-83.0,-122.0,-84.0,-82.0,-69.0,-75.0,-77.0,-104.0
-96.0,-99.0,-78.0,-93.0,-77.0,-88.0,-93.0,-73.0,-86.0,-83.0
-103.0,-108.0,-123.0,-130.0,-114.0,-82.0,-94.0,-67.0,-71.0,-62.0
-74.0,-73.0,-91.0,-98.0,-69.0,-63.0,-71.0,-78.0,-80.0,-80.0
-92.0,-92.0,-91.0,-114.0,-88.0,-74.0,-76.0,-151.0,-92.0,-60.0
-79.0,-96.0,-79.0,-71.0,-87.0,-99.0,-101.0,-70.0,-127.0,-62.0
-84.0,-75.0,-77.0,-95.0,-75.0,-91.0,-86.0,-79.0,-76.0,-94.0
-88.0,-96.0,-92.0,-156.0,-70.0,-82.0,-84.0,-96.0,-100.0,-102.0
-91.0,-63.0,-74.0,-100.0,-102.0,-95.0,-69.0,-125.0,-91.0,-62.0
-142.0,-94.0,-95.0,-99.0,-62.0,-70.0,-69.0,-90.0,-98.0,-94.0
-82.0,-93.0,-98.0,-78.0,-96.0,-113.0,-85.0,-98.0,-74.0,-114.0
-112.0,-88.0,-76.0,-85.0,-95.0,-70.0,-86.0,-87.0,-93.0,-93.0
-70.0,-106.0,-87.0,-110.0,-80.0,-72.0,-103.0,-81.0,-76.0,-102.0
-101.0,-95.0,-102.0,-88.0,-71.0,-106.0,-104.0,-121.0,-70.0,-85.0
-69.0,-69.0,-76.0,-91.0,-105.0,-80.0,-81.0,-104.0,-64.0,-63.0
-70.0,-70.0,-100.0,-70.0,-94.0,-84.0,-83.0,-83.0,-93.0,-98.0
-79.0,-70.0,-92.0,-97.0,-86.0,-68.0,-84.0,-71.0,-86.0,-69.0
-76.0,-71.0,-100.0,-96.0,-81.0,-109.0,-92.0,-74.0,-87.0,-80.0
-99.0,-81.0,-89.0,-101.0,-93.0,-70.0,-62.0,-85.0,-106.0,-112.0
-71.0,-76.0,-77.0,-133.0,-96.0,-88.0,-73.0,-93.0,-100.0,-77.0
-93.0,-63.0,-83.0,-86.0,-85.0,-69.0,-81.0,-80.0,-84.0,-77.0
-62.0,-110.0,-73.0,-85.0,-104.0,-95.0,-73.0,-86.0,-69.0,-87.0
-90.0,-86.0,-119.0,-72.0,-98.0,-85.0,-72.0,-126.0,-109.0,-94.0
-70.0,-86.0,-87.0,-99.0,-94.0,-96.0,-82.0,-83.0,-63.0,-82.0
-69.0,-98.0,-90.0,-76.0,-75.0,-87.0,-78.0,-84.0,-75.0,-82.0
-83.0,-65.0,-94.0,-92.0,-78.0,-89.0,-75.0,-74.0,-110.0,-101.0
-108.0,-96.0,-63.0,-92.0,-63.0,-128.0,-93.0,-79.0,-77.0,-112.0
-106.0,-72.0,-82.0,-77.0,-95.0,-86.0,-75.0,-90.0,-82.0,-70.0
-93.0,-77.0,-80.0,-90.0,-94.0,-81.0,-107.0,-77.0,-69.0,-83.0
-79.0,-95.0,-86.0,-73.0,-97.0,-93.0,-84.0,-71.0,-83.0,-79.0
-84.0,-79.0,-76.0,-95.0,-69.0,-83.0,-77.0,-81.0,-94.0,-95.0
-62.0,-68.0,-108.0,-108.0,-77.0,-84.0,-76.0,-95.0,-82.0,-102.0
-110.0,-87.0,-77.0,-71.0,-81.0,-94.0,-103.0,-89.0,-90.0,-91.0
-96.0,-101.0,-85.0,-80.0,-110.0,-83.0,-84.0,-116.0,-70.0,-69.0
-95.0,-81.0,-119.0,-76.0,-71.0,-76.0,-71.0,-110.0,-86.0,-73.0
-110.0,-93.0,-95.0,-84.0,-89.0,-94.0,-71.0,-76.0,-96.0,-76.0
-72.0,-83.0,-80.0,-95.0,-96.0,-94.0,-83.0,-72.0,-67.0,-68.0
-89.0,-68.0,-87.0,-83.0,-87.0,-85.0,-74.0,-79.0,-75.0,-163.0
-82.0,-111.0,-75.0,-86.0,-97.0,-69.0,-76.0,-181.0,-81.0,-126.0
-70.0,-81.0,-93.0,-109.0,-86.0,-94.0,-69.0,-105.0,-76.0,-101.0
-91.0,-135.0,-77.0,-102.0,-87.0,-107.0,-93.0,-84.0,-67.0,-121.0
-95.0,-103.0,-75.0,-108.0,-92.0,-68.0,-93.0,-105.0,-73.0,-94.0
-83.0,-89.0,-81.0,-106.0,-76.0,-101.0,-84.0,-76.0,-85.0,-86.0
-77.0,-86.0,-75.0,-108.0,-63.0,-72.0,-91.0,-90.0,-113.0,-70.0
-101.0,-84.0,-103.0,-78.0,-63.0,-107.0,-69.0,-96.0,-107.0,-98.0
-76.0,-108.0,-77.0,-96.0,-97.0,-119.0,-72.0,-75.0,-76.0,-111.0
-130.0,-81.0,-85.0,-76.0,-75.0,-80.0,-81.0,-85.0,-76.0,-84.0
-92.0,-62.0,-74.0,-87.0,-77.0,-78.0,-96.0,-89.0,-90.0,-75.0
-70.0,-110.0,-77.0,-67.0,-78.0,-80.0,-69.0,-93.0,-106.0,-108.0
-83.0,-71.0,-86.0,-87.0,-100.0,-76.0,-80.0,-150.0,-90.0,-81.0
-102.0,-92.0,-68.0,-122.0,-91.0,-89.0,-70.0,-62.0,-112.0,-99.0
-78.0,-93.0,-85.0,-90.0,-86.0,-73.0,-93.0,-118.0,-92.0,-70.0
-79.0,-89.0,-83.0,-107.0,-86.0,-88.0,-79.0,-78.0,-120.0,-74.0
-89.0,-115.0,-82.0,-100.0,-70.0,-76.0,-119.0,-79.0,-127.0,-71.0
-116.0,-76.0,-99.0,-81.0,-75.0,-93.0,-77.0,-63.0,-76.0,-106.0
-83.0,-125.0,-71.0,-89.0,-110.0,-86.0,-77.0,-74.0,-92.0,-90.0
-99.0,-77.0,-75.0,-62.0,-76.0,-104.0,-92.0,-100.0,-100.0,-72.0
-74.0,-75.0,-75.0,-79.0,-105.0,-69.0,-76.0,-111.0,-94.0,-98.0
-77.0,-79.0,-74.0,-85.0,-77.0,-88.0,-90.0,-84.0,-74.0,-69.0
-90.0,-99.0,-119.0,-69.0,-123.0,-69.0,-72.0,-73.0,-85.0,-84.0
-94.0,-134.0,-101.0,-107.0,-86.0,-83.0,-101.0,-76.0,-71.0,-83.0
-118.0,-76.0,-86.0,-87.0,-109.0,-73.0,-140.0,-78.0,-127.0,-78.0
-83.0,-75.0,-82.0,-89.0,-146.0,-84.0,-77.0,-91.0,-106.0,-88.0
-87.0,-93.0,-105.0,-89.0,-72.0,-71.0,-82.0,-119.0,-81.0,-78.0
-89.0,-93.0,-72.0,-82.0,-84.0,-85.0,-81.0,-71.0,-65.0,-70.0
-92.0,-90.0,-172.0,-84.0,-95.0,-80.0,-63.0,-79.0,-82.0,-98.0
-108.0,-82.0,-107.0,-92.0,-70.0,-104.0,-78.0,-80.0,-110.0,-65.0
-109.0,-78.0,-87.0,-84.0,-75.0,-85.0,-92.0,-79.0,-94.0,-92.0
-93.0,-90.0,-91.0,-92.0,-84.0,-75.0,-98.0,-95.0,-88.0,-88.0
-90.0,-77.0,-93.0,-109.0,-141.0,-105.0,-71.0,-98.0,-97.0,-92.0
-102.0,-61.0,-73.0,-75.0,-80.0,-119.0,-82.0,-81.0,-91.0,-81.0
-102.0,-79.0,-100.0,-98.0,-72.0,-81.0,-78.0,-91.0,-77.0,-85.0
-62.0,-75.0,-151.0,-85.0,-63.0,-84.0,-81.0,-70.0,-83.0,-77.0
-89.0,-69.0,-74.0,-93.0,-96.0,-90.0,-73.0,-82.0,-82.0,-80.0
-77.0,-71.0,-68.0,-91.0,-62.0,-93.0,-72.0,-98.0,-117.0,-102.0
-122.0,-63.0,-82.0,-94.0,-68.0,-94.0,-79.0,-75.0,-82.0,-75.0
-105.0,-108.0,-76.0,-102.0,-64.0,-86.0,-77.0,-88.0,-143.0,-82.0
-71.0,-63.0,-117.0,-140.0,-80.0,-80.0,-73.0,-96.0,-103.0,-97.0
-110.0,-62.0,-75.0,-85.0,-90.0,-83.0,-100.0,-62.0,-500.0,-134.0
-65.0,-69.0,-84.0,-84.0,-95.0,-84.0,-70.0,-79.0,-71.0,-74.0
