Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
-124.9753,-233.22018,-241.19818,-620.7792,-126.07927,-509.20447,-490.6954,-126.019714,-123.9873,-125.04728
-498.09787,-121.88403,-125.13082,-119.66407,-1286.1829,-0.3910834,-126.7838,-241.68776,-366.91907,-123.85704
-240.62048,-125.63587,-510.33496,-241.63074,-586.50085,-236.37227,-125.40541,-254.56647,-490.01254,-120.346954
-1712.3761,-0.9726493,-0.22955671,-371.2687,-243.46408,-247.42073,-367.52475,-122.81209,-659.6424,-231.76204
-588.3564,-125.28053,-366.84103,-491.422,-1366.4672,-127.145935,-370.1571,-1.7048242,-366.3205,-355.8217
-362.44675,-0.3935222,-234.9727,-119.97379,-123.416504,-372.56467,-584.5595,-124.63697,-0.13950464,-0.47012898
-126.233925,-352.89813,-469.43707,-361.46918,-238.45569,-491.66214,-663.6847,-123.880745,-366.34286,-243.74654
-125.47809,-349.6824,-122.674484,-601.2474,-124.6838,-1.1646005,-237.06865,-367.38208,-124.54549,-124.37668
-117.71759,-241.05807,-126.21612,-122.76292,-1201.5669,-126.09177,-647.2065,-369.74222,-481.37964,-481.31882
-0.69428325,-122.157814,-125.12674,-526.25977,-477.86646,-122.556885,-120.14539,-487.93784,-738.09174,-241.26917
-494.99167,-0.20568627,-234.98592,-494.82416,-245.19447,-124.86195,-358.42126,-358.56088,-249.84567,-246.62363
-243.23192,-125.17077,-491.4007,-658.85474,-124.14061,-121.74884,-126.08974,-478.74356,-250.87807,-0.5219203
-124.282974,-125.27262,-123.01663,-360.0898,-0.24638179,-124.27347,-124.64381,-237.78847,-122.76545,-125.22508
-236.92545,-0.2357403,-241.60707,-247.43005,-118.99234,-0.5595992,-371.31534,-361.07565,-124.39876,-126.111145
-246.43279,-121.44567,-240.9655,-126.87982,-119.16019,-123.67731,-244.11232,-376.93686,-125.91342,-120.33549
-121.41432,-237.64542,-365.58752,-237.25954,-358.65613,-352.39194,-124.32498,-123.318886,-124.86351,-246.77968
-121.75181,-120.51306,-861.54596,-585.18353,-602.8259,-500.44324,-125.8058,-124.31491,-121.386986,-118.78835
-124.58193,-121.935394,-581.367,-122.034386,-353.50977,-122.07865,-123.72192,-364.4103,-249.24936,-489.1514
-362.93246,-243.46368,-236.59148,-120.485756,-1202.2587,-360.466,-1.5820699,-363.44055,-126.14696,-238.03908
-0.44143218,-122.81996,-492.71082,-363.97034,-0.25796962,-125.88718,-2.0766675,-124.72099,-487.72366,-521.146
-126.17692,-121.74779,-545.7034,-636.4545,-508.83273,-248.92184,-484.64594,-127.49057,-243.64726,-381.90796
-121.0247,-125.020386,-484.8994,-498.9912,-123.181366,-609.64795,-571.6529,-2.6078603,-363.24872,-120.50433
-1.133207,-359.09515,-123.75214,-119.34396,-1206.85,-365.56393,-371.64557,-125.03425,-125.87504,-488.74033
-121.52793,-121.62361,-1.2109092,-361.35495,-368.98718,-548.1723,-124.83661,-122.63715,-124.90986,-122.94042
-119.99609,-123.60635,-241.80408,-358.91553,-125.001495,-122.972244,-243.36938,-243.73474,-664.30347,-1.587499
-120.7502,-479.87204,-124.478836,-122.979256,-244.5511,-124.7807,-123.5607,-361.82108,-668.07446,-1.8497689
-125.50167,-120.22927,-120.58896,-497.42398,-350.24768,-388.91617,-241.78545,-354.93823,-0.38192245,-235.63205
-0.54788357,-241.14459,-125.85203,-484.17676,-592.2187,-518.5278,-623.98047,-364.73657,-360.77045,-120.04541
-478.07498,-240.10481,-371.3954,-244.91774,-247.5445,-121.82812,-244.66687,-122.27083,-375.0636,-379.30032
-125.41266,-243.02312,-239.27129,-123.90643,-121.322136,-534.8867,-483.99963,-126.98257,-375.24173,-240.49783
-124.44486,-126.422165,-379.6061,-0.42730772,-125.28552,-244.07938,-361.47318,-125.634865,-489.4926,-126.4595
-509.2064,-118.85341,-370.39914,-352.4638,-374.72253,-490.53644,-240.89505,-572.6317,-377.772,-125.28768
-121.33742,-505.32162,-476.81512,-359.05023,-603.86456,-636.16077,-356.62363,-245.65137,-122.076065,-125.61337
-126.29832,-0.80330896,-0.31210154,-125.171364,-242.70998,-236.6134,-496.31912,-238.14604,-484.5672,-246.46301
-740.8965,-122.90433,-356.69257,-244.21312,-365.56332,-589.4836,-237.24976,-1.7897804,-124.60728,-241.17023
-121.32862,-353.04834,-120.67724,-0.34341532,-127.24691,-122.39483,-489.09302,-124.81718,-247.64104,-123.97025
-534.06726,-368.96262,-0.4251218,-618.61115,-127.939095,-121.528534,-126.42001,-364.23615,-244.4262,-613.87634
-117.84361,-370.4823,-574.7608,-623.4713,-123.29377,-365.60474,-128.37025,-491.3304,-500.63553,-608.984
-122.24874,-122.11116,-609.06696,-487.69778,-481.4123,-512.4794,-122.52097,-1.8196113,-0.25372502,-125.03974
-124.440056,-121.47389,-119.55691,-242.39938,-122.88634,-368.3294,-359.38654,-370.56436,-243.11288,-490.49252
-484.7182,-123.49531,-125.726974,-125.1321,-362.1148,-367.9773,-597.8614,-125.88155,-563.3089,-123.77732
-0.983931,-366.49564,-244.98102,-127.20793,-471.59683,-0.13429454,-121.62063,-362.8912,-122.58821,-373.32025
-125.54368,-124.380775,-0.3386914,-123.289795,-239.8265,-124.50056,-239.69131,-366.8105,-125.85678,-120.97013
-540.8577,-120.16346,-119.22685,-616.1405,-126.2414,-125.84605,-234.22937,-118.65895,-377.75677,-238.18115
-126.759125,-122.551956,-473.27795,-0.33974573,-366.83835,-124.748024,-241.95485,-120.52246,-624.4121,-120.00023
-462.41858,-0.56564724,-595.9777,-118.25042,-2.751425,-364.6083,-534.5538,-238.89471,-126.15244,-474.26685
-350.02176,-0.73385924,-234.35542,-249.57098,-609.03467,-360.57877,-375.04794,-237.47691,-234.38666,-528.4159
-233.58351,-241.69492,-242.80101,-369.41617,-127.73602,-485.83426,-123.50606,-238.77884,-0.1365781,-126.17154
-499.59937,-514.0514,-232.48056,-373.3707,-125.22472,-124.09826,-354.95038,-127.2108,-125.687935,-125.36851
-238.27122,-120.00913,-125.43593,-245.23387,-604.38257,-121.22812,-122.84758,-355.43204,-125.88434,-123.41365
-374.55228,-125.69763,-462.03723,-241.5293,-359.30908,-123.996735,-126.44367,-125.13751,-247.42647,-123.86348
-126.71558,-614.93835,-126.224304,-236.21251,-496.3136,-0.95556235,-525.9912,-463.8522,-126.50254,-124.700294
-125.75629,-236.14311,-121.9085,-1.3147677,-125.00286,-236.71873,-244.99599,-354.29123,-121.130615,-238.49652
-127.014786,-236.92778,-367.4382,-360.07025,-129.38191,-0.6372245,-124.84788,-634.2075,-363.36407,-127.34714
-359.55725,-243.2148,-122.52134,-499.03308,-124.63152,-124.834435,-238.06897,-237.78017,-124.797844,-122.41967
-578.71594,-491.24792,-232.11142,-125.07934,-127.74292,-121.867256,-359.56586,-611.87335,-364.07172,-120.37595
-353.3373,-236.57542,-125.11115,-124.97655,-128.83241,-550.95087,-122.96943,-123.769066,-515.4465,-124.04095
-125.898056,-240.17978,-478.86523,-250.95827,-471.12793,-124.76764,-122.19457,-357.62427,-123.95651,-526.64825
-538.88586,-121.95888,-236.16855,-246.6288,-127.71074,-530.17114,-122.4316,-124.9188,-126.00872,-120.70233
-576.4606,-122.51731,-357.55698,-249.473,-128.02281,-242.2029,-125.392525,-124.0741,-246.12749,-475.08997
-376.79474,-123.3531,-237.60919,-370.33826,-470.32596,-0.49544272,-121.962944,-239.55905,-378.52502,-1.2131296
-128.15427,-232.38165,-125.95511,-0.5510166,-129.25719,-372.83508,-235.86093,-125.12568,-126.083466,-124.80183
-353.62924,-364.32513,-240.11493,-767.1305,-5.2319574,-367.04474,-124.23664,-363.53824,-366.78714,-120.486336
-124.71255,-361.06528,-123.471405,-1.6414744,-246.56316,-244.3707,-122.743095,-0.83263236,-249.80408,-232.64537
-124.80635,-120.286415,-0.7126117,-245.10956,-366.4251,-125.730545,-360.8879,-242.3409,-527.0175,-240.93768
-354.87375,-358.63297,-353.84885,-241.19708,-237.34213,-466.746,-487.87292,-1.1531049,-507.7805,-358.53027
-487.24493,-498.50845,-366.50003,-121.258484,-471.02814,-0.4023652,-373.50464,-124.87903,-127.0382,-120.05959
-350.76245,-126.610664,-483.34866,-493.54123,-129.30505,-123.29891,-245.12782,-0.7697364,-126.414406,-118.553635
-375.41605,-121.467636,-375.91754,-120.05305,-246.84332,-121.729904,-125.31655,-119.61045,-356.98923,-0.32055512
-2.4452739,-358.35037,-243.01637,-237.15341,-252.95442,-235.47261,-475.2061,-126.57799,-392.94946,-354.6694
-243.54129,-372.3967,-121.82482,-1.9174308,-129.94974,-485.1644,-123.25398,-359.34613,-638.1729,-363.52805
-242.35963,-124.846214,-117.41761,-246.00047,-491.4593,-0.7043335,-359.12646,-121.54217,-125.369385,-500.27383
-363.8311,-121.3669,-125.84655,-532.2039,-370.61346,-123.094894,-0.6490531,-117.040344,-352.82953,-235.67209
-122.600784,-125.7549,-121.98055,-123.32985,-151.59106,-655.54083,-122.11183,-482.17334,-236.83409,-123.14464
-119.265205,-125.06769,-0.710649,-239.29156,-478.62863,-488.4144,-237.53203,-243.04193,-123.81956,-350.2883
-126.05259,-364.54468,-122.72933,-244.03105,-5.680193,-125.15995,-376.79367,-123.8641,-1.0626723,-236.22325
-123.22812,-504.9906,-119.036644,-121.153465,-478.78677,-119.23627,-497.59833,-125.69202,-121.4498,-353.06967
-472.3209,-125.29818,-126.427986,-119.44302,-257.0151,-368.5573,-124.083176,-125.62288,-553.40326,-126.91976
-125.889305,-0.6952336,-353.82263,-505.1122,-249.73174,-371.5467,-614.48047,-474.37952,-119.050095,-516.3128
-366.63965,-120.802734,-587.247,-495.21414,-249.16174,-356.73975,-122.4393,-232.07184,-122.24006,-241.64406
-125.928986,-360.8708,-123.60201,-122.47634,-254.55283,-243.49362,-0.5300408,-125.80938,-621.87665,-121.008766
-245.11777,-0.905182,-122.60719,-373.44415,-727.7352,-477.3382,-123.94288,-121.0793,-903.8177,-353.96014
-125.64031,-358.09845,-119.16377,-367.7356,-377.03018,-125.51753,-509.87018,-234.06384,-122.59495,-359.6597
-592.14575,-123.6313,-123.547874,-125.721634,-250.73375,-377.20944,-123.36519,-121.57187,-245.62067,-120.96345
-124.344574,-534.88696,-124.47447,-248.03629,-599.1338,-126.05435,-124.90904,-243.11954,-122.81283,-479.09985
-125.53317,-122.32647,-120.82622,-126.360245,-490.4287,-121.47276,-119.7828,-121.99237,-510.3262,-126.56798
-123.86552,-124.34602,-125.59734,-480.38248,-609.2123,-241.48672,-0.5336111,-0.19133921,-606.09155,-119.327736
-127.88697,-0.9452239,-0.32632315,-245.06136,-487.2075,-122.2673,-235.02718,-124.43265,-125.210335,-490.38638
-125.70601,-124.63339,-125.899345,-119.037056,-499.0467,-358.59888,-240.67105,-244.5563,-122.380424,-475.77496
-123.087166,-354.76074,-241.63174,-361.59232,-711.3796,-126.806786,-118.56333,-353.6886,-244.515,-560.3975
-237.78342,-121.303085,-0.4310048,-499.07367,-499.2936,-122.980736,-354.15598,-572.24805,-366.77692,-479.6085
-126.08486,-124.86164,-0.525549,-125.23803,-612.05347,-547.7416,-238.44618,-123.78657,-123.57674,-561.0625
-127.601326,-477.8577,-123.15524,-504.71005,-737.79974,-468.98654,-126.151764,-0.28813085,-1.0737487,-1.3565534
-128.3419,-489.36353,-651.26495,-366.13345,-256.9633,-243.84047,-125.152794,-354.15997,-0.26291785,-1.3812842
-127.99224,-361.05533,-0.58209795,-245.43535,-679.7823,-123.99153,-237.80037,-595.735,-768.65344,-118.1172
-128.40456,-367.826,-244.50801,-364.321,-375.7676,-242.03094,-125.78369,-241.36261,-118.942215,-124.1933
-493.98187,-122.928825,-355.44577,-126.15972,-605.7661,-482.73682,-243.87286,-121.29682,-242.30133,-122.476616
-236.11002,-560.7705,-236.2729,-526.8483,-377.48608,-1.679611,-375.0762,-124.189415,-121.49845,-1.71344
