Rewards_1,Rewards_2,Rewards_3,Rewards_4,Rewards_5,Rewards_6,Rewards_7,Rewards_8,Rewards_9,Rewards_10
-626.2744,-521.2884,-628.8792,-1036.0735,-723.93884,-1082.2848,-248.3309,-122.8877,-1129.3025,-602.8633
-121.80752,-241.1801,-364.96066,-1042.3989,-248.55539,-362.02097,-1304.3074,-484.53024,-1064.5834,-128.58499
-127.443665,-366.94943,-364.2711,-1054.427,-367.15836,-125.368744,-647.14984,-1061.0676,-876.7331,-362.752
-618.2906,-124.67546,-367.8215,-1028.742,-249.64279,-952.531,-241.99268,-992.464,-775.71875,-241.82735
-490.18393,-126.98052,-369.81348,-899.20764,-126.268684,-768.41266,-377.4276,-646.2398,-977.3024,-238.05049
-501.11752,-238.24384,-123.6783,-775.1051,-664.78564,-613.04474,-1.5479804,-634.26996,-1001.5816,-126.43655
-240.82985,-126.20599,-244.96983,-1129.2631,-243.69167,-879.30975,-127.886505,-940.48224,-863.37756,-244.24101
-124.66784,-124.66851,-628.5916,-906.0787,-0.17384915,-126.78546,-510.91946,-126.092636,-1011.44037,-618.824
-245.59454,-128.12347,-602.8823,-924.81525,-767.1741,-368.82495,-367.90887,-529.24133,-1072.0905,-124.45478
-373.9072,-126.33631,-721.2029,-902.06696,-372.27408,-0.4174666,-372.02304,-366.77045,-1095.8616,-123.628555
-237.99252,-371.83456,-485.9696,-973.453,-373.485,-896.96014,-1.1070842,-126.67669,-916.4416,-244.03844
-358.3797,-361.17395,-513.2471,-888.56573,-126.59607,-1000.15027,-375.24533,-0.44860044,-866.8194,-123.591324
-250.51605,-125.44522,-618.8213,-1009.128,-246.72209,-486.47797,-122.91078,-240.83174,-1038.5168,-629.0978
-125.298325,-125.0652,-243.14406,-904.5177,-122.90695,-0.29014271,-121.528,-246.18657,-806.0205,-244.30359
-239.63727,-119.12723,-250.94919,-901.4251,-121.95718,-980.3661,-367.79086,-638.8755,-980.81506,-124.84854
-626.7388,-485.63718,-123.40749,-1039.6725,-121.226494,-122.17876,-246.18489,-762.778,-766.5956,-125.60642
-616.4887,-123.254005,-488.8387,-937.1496,-363.1706,-1024.7222,-476.08432,-503.6097,-727.47473,-618.488
-246.25432,-123.61339,-364.9941,-1170.6638,-119.292206,-668.85516,-125.14689,-126.56747,-1005.2332,-355.81165
-246.96852,-244.39828,-125.22453,-792.3739,-126.29901,-888.7469,-370.61404,-123.493614,-911.3134,-122.41168
-121.13598,-648.6924,-694.6337,-1055.463,-118.94006,-248.1127,-123.47022,-121.73932,-768.19415,-124.86778
-633.5072,-364.15424,-363.57263,-873.89606,-123.49476,-358.30725,-1582.7114,-126.018394,-1012.0993,-125.301506
-0.8913716,-125.98978,-247.3028,-934.0608,-117.2844,-773.9695,-236.35469,-241.2371,-630.41974,-124.140076
-120.44732,-122.15701,-245.08235,-1026.7045,-122.48925,-357.92316,-124.981224,-123.85911,-735.34753,-241.97415
-240.93956,-243.33525,-242.43666,-922.81793,-352.95898,-0.27728897,-126.16,-121.60512,-874.83466,-520.2713
-127.41124,-369.87146,-245.34926,-1147.3026,-241.23428,-365.40002,-365.24185,-493.37552,-1008.29626,-256.0668
-122.48759,-0.4158555,-569.6352,-1037.5603,-233.52658,-727.3166,-499.446,-125.12787,-498.53418,-121.96605
-365.73694,-0.4218733,-123.27438,-986.50836,-1.5008141,-1013.85345,-121.56035,-125.33867,-995.07434,-122.47837
-128.17697,-645.25854,-125.63213,-1033.9064,-241.14737,-500.89606,-594.2085,-362.88586,-965.64685,-368.18442
-474.36325,-486.08072,-612.755,-1041.0702,-358.4027,-242.67003,-120.50081,-238.7617,-485.66696,-121.71899
-618.45734,-371.1147,-364.74884,-769.4748,-352.84604,-243.0769,-239.18752,-486.1528,-850.89294,-126.963615
-125.57818,-0.462736,-365.42755,-900.99493,-242.57368,-486.48343,-128.41237,-506.65182,-1036.2474,-352.0814
-242.76259,-126.500946,-119.81534,-1006.83734,-122.797356,-1005.65894,-492.3762,-240.51704,-617.8741,-128.67787
-602.60004,-245.16302,-485.92532,-994.51666,-127.34967,-887.56793,-127.39032,-488.78622,-729.2178,-120.90217
-250.4807,-246.49165,-362.1677,-1065.5193,-1.0549142,-243.2335,-124.389465,-241.38496,-1052.5262,-244.98544
-120.71142,-369.1916,-126.766426,-1052.839,-124.52697,-358.69995,-238.34264,-593.94116,-723.4898,-234.3201
-123.95614,-122.9262,-1251.7908,-983.30457,-123.06794,-124.70529,-126.17461,-122.46818,-1046.3025,-127.644646
-126.5852,-360.83823,-361.55484,-907.7989,-477.66617,-124.31511,-360.31628,-563.65204,-736.903,-349.81726
-373.1895,-509.10327,-491.90698,-1044.8851,-126.15563,-125.95096,-126.772255,-243.87312,-380.67673,-125.733505
-507.93903,-119.80285,-516.25854,-1044.0258,-125.44946,-246.83946,-238.10878,-0.4795078,-378.07098,-598.8828
-640.528,-122.42945,-521.3892,-1171.3474,-350.76974,-123.42867,-612.5932,-236.41211,-604.5944,-125.11347
-245.13724,-126.413925,-498.82,-1000.7809,-0.58536786,-122.659935,-479.9094,-121.16292,-1003.53516,-129.09836
-241.71577,-361.83807,-381.2343,-1043.6041,-0.41830152,-125.60008,-123.98243,-243.37027,-1082.6854,-1082.5417
-605.50336,-370.1181,-251.56027,-760.00226,-356.90204,-367.56647,-237.19249,-240.89975,-367.84335,-123.66042
-478.4275,-356.35223,-506.56125,-941.6267,-119.29021,-250.28932,-125.183464,-244.14975,-1195.3021,-2.5292308
-606.38446,-0.46756,-124.06142,-911.48645,-675.124,-481.58386,-741.313,-518.89526,-126.66348,-2.479903
-476.17566,-484.15765,-1.7973218,-751.1099,-471.17416,-778.34674,-351.49957,-240.32281,-125.37983,-526.8947
